a,b,label,base_pred,steered_pred,base_yes_logp,base_no_logp,base_margin,steered_yes_logp,steered_no_logp,steered_margin,margin_shift,flipped,base_correct,steered_correct,alpha_resid,alpha_head5,alpha_head7,layer
37,89,No,No,No,-8.9921875,-6.60546875,-2.38671875,-7.0703125,-6.609375,-0.4609375,1.92578125,0,1,1,0.0,4.0,-12.0,24
37,2,Yes,Yes,Yes,-6.38671875,-7.10546875,0.71875,-6.0,-9.5,3.5,2.78125,0,1,1,0.0,4.0,-12.0,24
84,50,Yes,Yes,Yes,-5.99609375,-8.796875,2.80078125,-5.91796875,-10.078125,4.16015625,1.359375,0,1,1,0.0,4.0,-12.0,24
35,1,Yes,Yes,Yes,-6.66796875,-6.88671875,0.21875,-6.02734375,-9.4921875,3.46484375,3.24609375,0,1,1,0.0,4.0,-12.0,24
72,87,No,No,No,-8.625,-6.08984375,-2.53515625,-7.0078125,-6.0703125,-0.9375,1.59765625,0,1,1,0.0,4.0,-12.0,24
99,95,Yes,Yes,Yes,-5.9375,-8.7578125,2.8203125,-5.875,-10.2421875,4.3671875,1.546875,0,1,1,0.0,4.0,-12.0,24
6,77,No,No,No,-9.6328125,-6.8671875,-2.765625,-8.4453125,-6.73046875,-1.71484375,1.05078125,0,1,1,0.0,4.0,-12.0,24
95,63,Yes,Yes,Yes,-5.87109375,-9.3046875,3.43359375,-5.91015625,-10.5234375,4.61328125,1.1796875,0,1,1,0.0,4.0,-12.0,24
36,99,No,No,No,-9.28125,-6.61328125,-2.66796875,-7.96875,-6.4921875,-1.4765625,1.19140625,0,1,1,0.0,4.0,-12.0,24
29,77,No,No,No,-8.953125,-6.89453125,-2.05859375,-7.2265625,-7.0390625,-0.1875,1.87109375,0,1,1,0.0,4.0,-12.0,24
45,28,Yes,Yes,Yes,-5.984375,-9.953125,3.96875,-5.98046875,-10.96875,4.98828125,1.01953125,0,1,1,0.0,4.0,-12.0,24
81,24,Yes,Yes,Yes,-5.96484375,-7.90234375,1.9375,-5.796875,-9.671875,3.875,1.9375,0,1,1,0.0,4.0,-12.0,24
79,32,Yes,Yes,Yes,-5.84375,-9.265625,3.421875,-5.90625,-10.6171875,4.7109375,1.2890625,0,1,1,0.0,4.0,-12.0,24
86,96,No,No,No,-9.21875,-6.3359375,-2.8828125,-7.87109375,-6.22265625,-1.6484375,1.234375,0,1,1,0.0,4.0,-12.0,24
92,98,No,No,No,-8.4453125,-5.6015625,-2.84375,-6.72265625,-5.72265625,-1.0,1.84375,0,1,1,0.0,4.0,-12.0,24
84,87,No,No,No,-8.3671875,-5.2265625,-3.140625,-6.5,-5.421875,-1.078125,2.0625,0,1,1,0.0,4.0,-12.0,24
17,80,No,No,Yes,-8.2578125,-6.76953125,-1.48828125,-6.421875,-7.6640625,1.2421875,2.73046875,1,1,0,0.0,4.0,-12.0,24
12,80,No,No,Yes,-8.4609375,-6.62109375,-1.83984375,-6.4609375,-7.3515625,0.890625,2.73046875,1,1,0,0.0,4.0,-12.0,24
82,5,Yes,Yes,Yes,-6.47265625,-6.81640625,0.34375,-5.92578125,-9.0546875,3.12890625,2.78515625,0,1,1,0.0,4.0,-12.0,24
39,56,No,No,No,-9.0859375,-6.59375,-2.4921875,-7.2265625,-6.515625,-0.7109375,1.78125,0,1,1,0.0,4.0,-12.0,24
4,74,No,No,No,-9.2109375,-6.58203125,-2.62890625,-7.65625,-6.5625,-1.09375,1.53515625,0,1,1,0.0,4.0,-12.0,24
46,93,No,No,No,-9.2265625,-7.2578125,-1.96875,-7.4609375,-7.265625,-0.1953125,1.7734375,0,1,1,0.0,4.0,-12.0,24
16,11,Yes,Yes,Yes,-6.1015625,-9.5078125,3.40625,-6.10546875,-10.8359375,4.73046875,1.32421875,0,1,1,0.0,4.0,-12.0,24
37,41,No,No,No,-8.796875,-6.0,-2.796875,-7.296875,-5.9921875,-1.3046875,1.4921875,0,1,1,0.0,4.0,-12.0,24
95,53,Yes,Yes,Yes,-5.9140625,-8.609375,2.6953125,-5.86328125,-9.953125,4.08984375,1.39453125,0,1,1,0.0,4.0,-12.0,24
22,25,No,No,Yes,-8.6328125,-6.05078125,-2.58203125,-6.54296875,-6.59765625,0.0546875,2.63671875,1,1,0,0.0,4.0,-12.0,24
16,69,No,No,No,-9.203125,-6.98046875,-2.22265625,-7.36328125,-6.87890625,-0.484375,1.73828125,0,1,1,0.0,4.0,-12.0,24
46,67,No,No,No,-9.078125,-6.71875,-2.359375,-7.49609375,-6.58984375,-0.90625,1.453125,0,1,1,0.0,4.0,-12.0,24
64,34,Yes,Yes,Yes,-5.9453125,-9.078125,3.1328125,-5.98828125,-10.609375,4.62109375,1.48828125,0,1,1,0.0,4.0,-12.0,24
21,32,No,No,Yes,-8.7734375,-6.4375,-2.3359375,-6.6328125,-6.8203125,0.1875,2.5234375,1,1,0,0.0,4.0,-12.0,24
61,37,Yes,Yes,Yes,-6.19140625,-9.875,3.68359375,-6.23828125,-11.03125,4.79296875,1.109375,0,1,1,0.0,4.0,-12.0,24
95,43,Yes,Yes,Yes,-5.94140625,-9.3828125,3.44140625,-5.95703125,-10.5859375,4.62890625,1.1875,0,1,1,0.0,4.0,-12.0,24
14,59,No,No,No,-9.2421875,-7.17578125,-2.06640625,-7.2421875,-7.234375,-0.0078125,2.05859375,0,1,1,0.0,4.0,-12.0,24
9,18,No,No,No,-9.3046875,-6.484375,-2.8203125,-7.54296875,-6.55859375,-0.984375,1.8359375,0,1,1,0.0,4.0,-12.0,24
96,28,Yes,Yes,Yes,-6.0,-8.03125,2.03125,-5.8359375,-9.6328125,3.796875,1.765625,0,1,1,0.0,4.0,-12.0,24
86,92,No,No,No,-9.0,-6.07421875,-2.92578125,-7.5546875,-5.9765625,-1.578125,1.34765625,0,1,1,0.0,4.0,-12.0,24
86,50,Yes,Yes,Yes,-6.02734375,-8.875,2.84765625,-5.91796875,-10.1171875,4.19921875,1.3515625,0,1,1,0.0,4.0,-12.0,24
71,46,Yes,Yes,Yes,-6.109375,-9.7265625,3.6171875,-6.2109375,-10.984375,4.7734375,1.15625,0,1,1,0.0,4.0,-12.0,24
11,50,No,No,Yes,-8.984375,-6.6875,-2.296875,-6.9765625,-7.015625,0.0390625,2.3359375,1,1,0,0.0,4.0,-12.0,24
1,33,No,No,Yes,-7.6015625,-6.625,-0.9765625,-6.421875,-7.34375,0.921875,1.8984375,1,1,0,0.0,4.0,-12.0,24
68,15,Yes,Yes,Yes,-6.0078125,-8.09375,2.0859375,-5.875,-9.9140625,4.0390625,1.953125,0,1,1,0.0,4.0,-12.0,24
58,47,Yes,Yes,Yes,-5.921875,-9.671875,3.75,-6.0078125,-10.8125,4.8046875,1.0546875,0,1,1,0.0,4.0,-12.0,24
86,95,No,No,No,-8.6875,-6.17578125,-2.51171875,-7.0703125,-6.2734375,-0.796875,1.71484375,0,1,1,0.0,4.0,-12.0,24
86,33,Yes,Yes,Yes,-5.953125,-8.4140625,2.4609375,-5.88671875,-9.8515625,3.96484375,1.50390625,0,1,1,0.0,4.0,-12.0,24
74,48,Yes,Yes,Yes,-6.00390625,-9.6640625,3.66015625,-6.06640625,-10.7578125,4.69140625,1.03125,0,1,1,0.0,4.0,-12.0,24
81,47,Yes,Yes,Yes,-5.9765625,-9.5625,3.5859375,-5.984375,-10.6640625,4.6796875,1.09375,0,1,1,0.0,4.0,-12.0,24
13,86,No,No,Yes,-8.96875,-7.1171875,-1.8515625,-6.9296875,-7.4609375,0.53125,2.3828125,1,1,0,0.0,4.0,-12.0,24
29,60,No,No,Yes,-8.8359375,-6.69140625,-2.14453125,-6.83203125,-6.96484375,0.1328125,2.27734375,1,1,0,0.0,4.0,-12.0,24
3,79,No,No,No,-8.9921875,-6.3671875,-2.625,-7.0546875,-6.484375,-0.5703125,2.0546875,0,1,1,0.0,4.0,-12.0,24
71,41,Yes,Yes,Yes,-6.15625,-9.4375,3.28125,-6.2265625,-10.84375,4.6171875,1.3359375,0,1,1,0.0,4.0,-12.0,24
78,28,Yes,Yes,Yes,-5.83984375,-8.3671875,2.52734375,-5.78125,-9.90625,4.125,1.59765625,0,1,1,0.0,4.0,-12.0,24
82,8,Yes,No,Yes,-6.8359375,-6.484375,-0.3515625,-6.03125,-8.40625,2.375,2.7265625,1,0,1,0.0,4.0,-12.0,24
81,59,Yes,Yes,Yes,-5.97265625,-9.4296875,3.45703125,-5.96484375,-10.65625,4.69140625,1.234375,0,1,1,0.0,4.0,-12.0,24
89,38,Yes,Yes,Yes,-6.0078125,-9.453125,3.4453125,-6.04296875,-10.546875,4.50390625,1.05859375,0,1,1,0.0,4.0,-12.0,24
83,52,Yes,Yes,Yes,-5.84375,-8.03125,2.1875,-5.76171875,-9.6015625,3.83984375,1.65234375,0,1,1,0.0,4.0,-12.0,24
14,17,No,No,No,-9.0625,-6.17578125,-2.88671875,-7.1796875,-6.4375,-0.7421875,2.14453125,0,1,1,0.0,4.0,-12.0,24
5,4,Yes,Yes,Yes,-6.546875,-11.34375,4.796875,-6.53515625,-12.4296875,5.89453125,1.09765625,0,1,1,0.0,4.0,-12.0,24
38,63,No,No,Yes,-8.703125,-6.6796875,-2.0234375,-6.69921875,-6.71484375,0.015625,2.0390625,1,1,0,0.0,4.0,-12.0,24
14,12,Yes,Yes,Yes,-6.07421875,-10.015625,3.94140625,-6.13671875,-11.28125,5.14453125,1.203125,0,1,1,0.0,4.0,-12.0,24
30,68,No,No,Yes,-9.078125,-7.00390625,-2.07421875,-6.90234375,-7.20703125,0.3046875,2.37890625,1,1,0,0.0,4.0,-12.0,24
17,49,No,No,No,-9.4140625,-7.05859375,-2.35546875,-7.83984375,-7.00390625,-0.8359375,1.51953125,0,1,1,0.0,4.0,-12.0,24
58,47,Yes,Yes,Yes,-5.921875,-9.671875,3.75,-6.0078125,-10.8125,4.8046875,1.0546875,0,1,1,0.0,4.0,-12.0,24
85,95,No,No,No,-8.765625,-6.27734375,-2.48828125,-7.0546875,-6.4453125,-0.609375,1.87890625,0,1,1,0.0,4.0,-12.0,24
89,69,Yes,Yes,Yes,-5.9609375,-8.875,2.9140625,-5.94140625,-10.234375,4.29296875,1.37890625,0,1,1,0.0,4.0,-12.0,24
53,75,No,No,No,-8.828125,-6.38671875,-2.44140625,-6.984375,-6.3671875,-0.6171875,1.82421875,0,1,1,0.0,4.0,-12.0,24
95,93,Yes,Yes,Yes,-5.87109375,-7.71484375,1.84375,-5.75390625,-9.359375,3.60546875,1.76171875,0,1,1,0.0,4.0,-12.0,24
19,53,No,No,No,-9.1171875,-6.95703125,-2.16015625,-7.31640625,-6.99609375,-0.3203125,1.83984375,0,1,1,0.0,4.0,-12.0,24
83,12,Yes,Yes,Yes,-6.3125,-6.625,0.3125,-5.76171875,-9.21875,3.45703125,3.14453125,0,1,1,0.0,4.0,-12.0,24
62,78,No,No,No,-9.3984375,-6.62890625,-2.76953125,-8.109375,-6.36328125,-1.74609375,1.0234375,0,1,1,0.0,4.0,-12.0,24
52,35,Yes,Yes,Yes,-5.93359375,-9.1328125,3.19921875,-5.9375,-10.515625,4.578125,1.37890625,0,1,1,0.0,4.0,-12.0,24
4,88,No,No,No,-8.7890625,-6.3125,-2.4765625,-7.00390625,-6.49609375,-0.5078125,1.96875,0,1,1,0.0,4.0,-12.0,24
47,27,Yes,Yes,Yes,-5.875,-8.9140625,3.0390625,-5.86328125,-10.34375,4.48046875,1.44140625,0,1,1,0.0,4.0,-12.0,24
56,56,No,No,Yes,-7.828125,-6.46875,-1.359375,-6.60546875,-7.06640625,0.4609375,1.8203125,1,1,0,0.0,4.0,-12.0,24
30,46,No,No,No,-9.203125,-6.83203125,-2.37109375,-7.1640625,-6.875,-0.2890625,2.08203125,0,1,1,0.0,4.0,-12.0,24
12,87,No,No,Yes,-9.1328125,-6.96484375,-2.16796875,-7.00390625,-7.05078125,0.046875,2.21484375,1,1,0,0.0,4.0,-12.0,24
47,69,No,No,No,-9.359375,-7.00390625,-2.35546875,-7.7890625,-6.78125,-1.0078125,1.34765625,0,1,1,0.0,4.0,-12.0,24
82,45,Yes,Yes,Yes,-5.828125,-9.5859375,3.7578125,-5.83203125,-10.65625,4.82421875,1.06640625,0,1,1,0.0,4.0,-12.0,24
7,50,No,No,Yes,-8.6953125,-6.5390625,-2.15625,-6.57421875,-7.19921875,0.625,2.78125,1,1,0,0.0,4.0,-12.0,24
35,24,Yes,Yes,Yes,-5.80078125,-9.5625,3.76171875,-5.84375,-10.8359375,4.9921875,1.23046875,0,1,1,0.0,4.0,-12.0,24
15,58,No,No,No,-9.7265625,-7.51171875,-2.21484375,-7.84375,-7.421875,-0.421875,1.79296875,0,1,1,0.0,4.0,-12.0,24
11,84,No,No,Yes,-8.703125,-7.1953125,-1.5078125,-6.70703125,-7.95703125,1.25,2.7578125,1,1,0,0.0,4.0,-12.0,24
27,82,No,No,Yes,-8.890625,-7.1484375,-1.7421875,-6.88671875,-7.44140625,0.5546875,2.296875,1,1,0,0.0,4.0,-12.0,24
81,76,Yes,Yes,Yes,-5.81640625,-9.5234375,3.70703125,-5.8359375,-10.640625,4.8046875,1.09765625,0,1,1,0.0,4.0,-12.0,24
2,6,No,No,Yes,-8.875,-6.4140625,-2.4609375,-6.65234375,-7.08203125,0.4296875,2.890625,1,1,0,0.0,4.0,-12.0,24
42,31,Yes,Yes,Yes,-5.9921875,-9.1796875,3.1875,-6.046875,-10.6328125,4.5859375,1.3984375,0,1,1,0.0,4.0,-12.0,24
16,72,No,No,No,-9.046875,-6.97265625,-2.07421875,-7.3359375,-7.0625,-0.2734375,1.80078125,0,1,1,0.0,4.0,-12.0,24
26,8,Yes,Yes,Yes,-6.1953125,-8.84375,2.6484375,-6.12890625,-10.453125,4.32421875,1.67578125,0,1,1,0.0,4.0,-12.0,24
97,70,Yes,Yes,Yes,-6.08984375,-8.9375,2.84765625,-6.0546875,-10.3125,4.2578125,1.41015625,0,1,1,0.0,4.0,-12.0,24
26,75,No,No,No,-8.890625,-6.83984375,-2.05078125,-7.1171875,-6.953125,-0.1640625,1.88671875,0,1,1,0.0,4.0,-12.0,24
27,29,No,No,No,-8.59375,-5.76171875,-2.83203125,-6.74609375,-6.01171875,-0.734375,2.09765625,0,1,1,0.0,4.0,-12.0,24
42,99,No,No,No,-9.203125,-6.87109375,-2.33203125,-7.796875,-6.8046875,-0.9921875,1.33984375,0,1,1,0.0,4.0,-12.0,24
18,76,No,No,No,-9.2734375,-7.05078125,-2.22265625,-7.34375,-7.140625,-0.203125,2.01953125,0,1,1,0.0,4.0,-12.0,24
0,35,No,No,Yes,-8.6484375,-6.5390625,-2.109375,-6.6015625,-7.125,0.5234375,2.6328125,1,1,0,0.0,4.0,-12.0,24
18,16,Yes,Yes,Yes,-6.13671875,-9.7109375,3.57421875,-6.15625,-10.9765625,4.8203125,1.24609375,0,1,1,0.0,4.0,-12.0,24
69,32,Yes,Yes,Yes,-6.09375,-8.921875,2.828125,-6.0859375,-10.46875,4.3828125,1.5546875,0,1,1,0.0,4.0,-12.0,24
22,14,Yes,Yes,Yes,-6.171875,-10.140625,3.96875,-6.15234375,-10.9375,4.78515625,0.81640625,0,1,1,0.0,4.0,-12.0,24
84,3,Yes,No,Yes,-7.05078125,-6.41796875,-0.6328125,-5.9375,-8.3984375,2.4609375,3.09375,1,0,1,0.0,4.0,-12.0,24
16,1,Yes,Yes,Yes,-6.73828125,-7.01171875,0.2734375,-6.17578125,-9.4609375,3.28515625,3.01171875,0,1,1,0.0,4.0,-12.0,24
45,30,Yes,Yes,Yes,-6.24609375,-9.9296875,3.68359375,-6.21484375,-11.328125,5.11328125,1.4296875,0,1,1,0.0,4.0,-12.0,24
75,41,Yes,Yes,Yes,-6.07421875,-9.515625,3.44140625,-6.171875,-10.9375,4.765625,1.32421875,0,1,1,0.0,4.0,-12.0,24
2,22,No,No,Yes,-7.828125,-5.8046875,-2.0234375,-6.1171875,-6.5078125,0.390625,2.4140625,1,1,0,0.0,4.0,-12.0,24
33,6,Yes,Yes,Yes,-6.453125,-6.9921875,0.5390625,-5.85546875,-9.3125,3.45703125,2.91796875,0,1,1,0.0,4.0,-12.0,24
16,94,No,No,No,-9.5703125,-7.28515625,-2.28515625,-7.96875,-7.2109375,-0.7578125,1.52734375,0,1,1,0.0,4.0,-12.0,24
53,67,No,No,No,-9.3203125,-6.4375,-2.8828125,-8.1171875,-6.20703125,-1.91015625,0.97265625,0,1,1,0.0,4.0,-12.0,24
14,95,No,No,Yes,-8.9140625,-7.06640625,-1.84765625,-7.03125,-7.46875,0.4375,2.28515625,1,1,0,0.0,4.0,-12.0,24
8,60,No,No,Yes,-8.7265625,-6.40625,-2.3203125,-6.609375,-6.9375,0.328125,2.6484375,1,1,0,0.0,4.0,-12.0,24
57,99,No,No,No,-9.5390625,-6.91015625,-2.62890625,-8.234375,-6.6875,-1.546875,1.08203125,0,1,1,0.0,4.0,-12.0,24
46,65,No,No,Yes,-8.671875,-6.82421875,-1.84765625,-6.84765625,-6.92578125,0.078125,1.92578125,1,1,0,0.0,4.0,-12.0,24
75,13,Yes,Yes,Yes,-6.125,-6.8984375,0.7734375,-5.6953125,-9.3359375,3.640625,2.8671875,0,1,1,0.0,4.0,-12.0,24
57,64,No,No,No,-9.046875,-6.3125,-2.734375,-8.0859375,-6.1328125,-1.953125,0.78125,0,1,1,0.0,4.0,-12.0,24
28,78,No,No,No,-9.2578125,-6.6328125,-2.625,-7.69140625,-6.48828125,-1.203125,1.421875,0,1,1,0.0,4.0,-12.0,24
5,93,No,No,No,-9.6640625,-7.046875,-2.6171875,-7.984375,-6.9140625,-1.0703125,1.546875,0,1,1,0.0,4.0,-12.0,24
84,66,Yes,Yes,Yes,-5.71875,-8.84375,3.125,-5.765625,-10.125,4.359375,1.234375,0,1,1,0.0,4.0,-12.0,24
38,58,No,No,Yes,-8.296875,-6.6953125,-1.6015625,-6.40625,-7.2109375,0.8046875,2.40625,1,1,0,0.0,4.0,-12.0,24
82,3,Yes,No,Yes,-6.953125,-6.4296875,-0.5234375,-5.98046875,-8.625,2.64453125,3.16796875,1,0,1,0.0,4.0,-12.0,24
7,61,No,No,Yes,-8.6796875,-7.34375,-1.3359375,-6.66796875,-8.328125,1.66015625,2.99609375,1,1,0,0.0,4.0,-12.0,24
51,54,No,No,No,-8.2734375,-5.765625,-2.5078125,-6.3515625,-6.1015625,-0.25,2.2578125,0,1,1,0.0,4.0,-12.0,24
87,13,Yes,Yes,Yes,-6.125,-7.1171875,0.9921875,-5.7890625,-9.375,3.5859375,2.59375,0,1,1,0.0,4.0,-12.0,24
62,91,No,No,No,-9.015625,-7.1875,-1.828125,-7.23046875,-7.12890625,-0.1015625,1.7265625,0,1,1,0.0,4.0,-12.0,24
56,9,Yes,Yes,Yes,-6.70703125,-6.84765625,0.140625,-5.98046875,-9.3046875,3.32421875,3.18359375,0,1,1,0.0,4.0,-12.0,24
10,41,No,No,Yes,-9.4921875,-7.546875,-1.9453125,-7.4296875,-7.796875,0.3671875,2.3125,1,1,0,0.0,4.0,-12.0,24
77,18,Yes,Yes,Yes,-5.81640625,-8.53125,2.71484375,-5.78125,-10.125,4.34375,1.62890625,0,1,1,0.0,4.0,-12.0,24
8,16,No,No,No,-9.359375,-6.21875,-3.140625,-7.453125,-6.359375,-1.09375,2.046875,0,1,1,0.0,4.0,-12.0,24
35,79,No,No,No,-9.3515625,-6.92578125,-2.42578125,-7.44921875,-6.77734375,-0.671875,1.75390625,0,1,1,0.0,4.0,-12.0,24
81,74,Yes,Yes,Yes,-5.91015625,-9.0390625,3.12890625,-5.87109375,-10.375,4.50390625,1.375,0,1,1,0.0,4.0,-12.0,24
70,91,No,No,Yes,-8.8359375,-6.96484375,-1.87109375,-6.8359375,-7.140625,0.3046875,2.17578125,1,1,0,0.0,4.0,-12.0,24
41,48,No,No,No,-8.671875,-6.109375,-2.5625,-6.6015625,-6.4921875,-0.109375,2.453125,0,1,1,0.0,4.0,-12.0,24
76,67,Yes,Yes,Yes,-5.60546875,-9.5546875,3.94921875,-5.734375,-10.7265625,4.9921875,1.04296875,0,1,1,0.0,4.0,-12.0,24
37,58,No,No,No,-8.96875,-6.6640625,-2.3046875,-6.9609375,-6.7265625,-0.234375,2.0703125,0,1,1,0.0,4.0,-12.0,24
64,77,No,No,No,-8.765625,-6.4765625,-2.2890625,-7.359375,-6.421875,-0.9375,1.3515625,0,1,1,0.0,4.0,-12.0,24
55,12,Yes,Yes,Yes,-6.04296875,-8.2265625,2.18359375,-5.953125,-10.2734375,4.3203125,2.13671875,0,1,1,0.0,4.0,-12.0,24
89,14,Yes,Yes,Yes,-6.23828125,-7.20703125,0.96875,-5.859375,-9.453125,3.59375,2.625,0,1,1,0.0,4.0,-12.0,24
83,83,No,No,Yes,-8.1171875,-6.46875,-1.6484375,-6.90625,-6.9140625,0.0078125,1.65625,1,1,0,0.0,4.0,-12.0,24
98,70,Yes,Yes,Yes,-5.9140625,-9.1015625,3.1875,-5.875,-10.3125,4.4375,1.25,0,1,1,0.0,4.0,-12.0,24
92,27,Yes,Yes,Yes,-5.9609375,-7.6328125,1.671875,-5.73828125,-9.328125,3.58984375,1.91796875,0,1,1,0.0,4.0,-12.0,24
55,57,No,No,No,-8.6953125,-5.6640625,-3.03125,-7.23828125,-5.72265625,-1.515625,1.515625,0,1,1,0.0,4.0,-12.0,24
29,52,No,No,Yes,-8.5,-6.62890625,-1.87109375,-6.484375,-6.9765625,0.4921875,2.36328125,1,1,0,0.0,4.0,-12.0,24
43,58,No,No,No,-9.015625,-6.8359375,-2.1796875,-7.17578125,-6.86328125,-0.3125,1.8671875,0,1,1,0.0,4.0,-12.0,24
51,53,No,No,No,-8.3515625,-5.59765625,-2.75390625,-6.8671875,-5.640625,-1.2265625,1.52734375,0,1,1,0.0,4.0,-12.0,24
93,12,Yes,No,Yes,-6.6875,-6.4921875,-0.1953125,-5.83203125,-8.921875,3.08984375,3.28515625,1,0,1,0.0,4.0,-12.0,24
40,54,No,No,No,-8.7734375,-6.75,-2.0234375,-6.984375,-6.859375,-0.125,1.8984375,0,1,1,0.0,4.0,-12.0,24
40,85,No,No,Yes,-8.359375,-6.84375,-1.515625,-6.4921875,-7.5,1.0078125,2.5234375,1,1,0,0.0,4.0,-12.0,24
32,47,No,No,No,-8.875,-6.15234375,-2.72265625,-7.0234375,-6.1953125,-0.828125,1.89453125,0,1,1,0.0,4.0,-12.0,24
19,87,No,No,Yes,-8.7734375,-6.6484375,-2.125,-6.8359375,-6.875,0.0390625,2.1640625,1,1,0,0.0,4.0,-12.0,24
60,8,Yes,Yes,Yes,-6.6640625,-6.9296875,0.265625,-5.93359375,-9.5234375,3.58984375,3.32421875,0,1,1,0.0,4.0,-12.0,24
11,10,Yes,Yes,Yes,-6.0546875,-9.9921875,3.9375,-6.12890625,-11.4453125,5.31640625,1.37890625,0,1,1,0.0,4.0,-12.0,24
11,55,No,No,No,-8.71875,-6.4921875,-2.2265625,-7.0234375,-6.765625,-0.2578125,1.96875,0,1,1,0.0,4.0,-12.0,24
12,95,No,No,Yes,-8.9140625,-6.984375,-1.9296875,-6.95703125,-7.46484375,0.5078125,2.4375,1,1,0,0.0,4.0,-12.0,24
94,47,Yes,Yes,Yes,-5.95703125,-9.546875,3.58984375,-5.9609375,-10.53125,4.5703125,0.98046875,0,1,1,0.0,4.0,-12.0,24
16,71,No,No,Yes,-9.5390625,-7.51953125,-2.01953125,-7.33984375,-7.71484375,0.375,2.39453125,1,1,0,0.0,4.0,-12.0,24
7,75,No,No,No,-8.984375,-6.33203125,-2.65234375,-7.3828125,-6.4375,-0.9453125,1.70703125,0,1,1,0.0,4.0,-12.0,24
71,71,No,No,Yes,-7.87890625,-6.83984375,-1.0390625,-6.79296875,-7.48046875,0.6875,1.7265625,1,1,0,0.0,4.0,-12.0,24
42,85,No,No,Yes,-8.71875,-6.84375,-1.875,-6.90234375,-7.08203125,0.1796875,2.0546875,1,1,0,0.0,4.0,-12.0,24
15,52,No,No,No,-9.375,-7.26953125,-2.10546875,-7.54296875,-7.23828125,-0.3046875,1.80078125,0,1,1,0.0,4.0,-12.0,24
45,85,No,No,Yes,-8.5234375,-6.6875,-1.8359375,-6.6015625,-7.0625,0.4609375,2.296875,1,1,0,0.0,4.0,-12.0,24
96,54,Yes,Yes,Yes,-5.9609375,-9.0546875,3.09375,-5.9453125,-10.3046875,4.359375,1.265625,0,1,1,0.0,4.0,-12.0,24
92,6,Yes,Yes,Yes,-6.6328125,-6.796875,0.1640625,-5.9453125,-9.0078125,3.0625,2.8984375,0,1,1,0.0,4.0,-12.0,24
36,76,No,No,No,-8.8125,-6.67578125,-2.13671875,-6.8828125,-6.828125,-0.0546875,2.08203125,0,1,1,0.0,4.0,-12.0,24
39,45,No,No,No,-9.0703125,-5.921875,-3.1484375,-7.5625,-5.90625,-1.65625,1.4921875,0,1,1,0.0,4.0,-12.0,24
13,73,No,No,No,-9.2890625,-7.08203125,-2.20703125,-7.62890625,-6.96484375,-0.6640625,1.54296875,0,1,1,0.0,4.0,-12.0,24
64,27,Yes,Yes,Yes,-5.9453125,-8.3828125,2.4375,-5.8359375,-9.84375,4.0078125,1.5703125,0,1,1,0.0,4.0,-12.0,24
19,84,No,No,Yes,-9.015625,-6.91015625,-2.10546875,-6.9921875,-7.1015625,0.109375,2.21484375,1,1,0,0.0,4.0,-12.0,24
61,28,Yes,Yes,Yes,-6.1484375,-9.734375,3.5859375,-6.1640625,-10.9140625,4.75,1.1640625,0,1,1,0.0,4.0,-12.0,24
13,44,No,No,No,-8.9140625,-6.7890625,-2.125,-7.19140625,-6.94140625,-0.25,1.875,0,1,1,0.0,4.0,-12.0,24
71,47,Yes,Yes,Yes,-6.03515625,-9.5859375,3.55078125,-6.1015625,-10.734375,4.6328125,1.08203125,0,1,1,0.0,4.0,-12.0,24
14,97,No,No,No,-9.2109375,-7.12890625,-2.08203125,-7.390625,-7.203125,-0.1875,1.89453125,0,1,1,0.0,4.0,-12.0,24
35,73,No,No,No,-9.1875,-6.984375,-2.203125,-7.21875,-6.9453125,-0.2734375,1.9296875,0,1,1,0.0,4.0,-12.0,24
28,54,No,No,No,-9.0390625,-6.73046875,-2.30859375,-7.23046875,-6.72265625,-0.5078125,1.80078125,0,1,1,0.0,4.0,-12.0,24
71,98,No,No,No,-9.234375,-6.7265625,-2.5078125,-7.44921875,-6.60546875,-0.84375,1.6640625,0,1,1,0.0,4.0,-12.0,24
79,78,Yes,Yes,Yes,-5.54296875,-8.7734375,3.23046875,-5.61328125,-10.1328125,4.51953125,1.2890625,0,1,1,0.0,4.0,-12.0,24
86,82,Yes,Yes,Yes,-5.8828125,-8.296875,2.4140625,-5.78515625,-9.7578125,3.97265625,1.55859375,0,1,1,0.0,4.0,-12.0,24
71,3,Yes,Yes,Yes,-6.56640625,-7.07421875,0.5078125,-6.0703125,-9.1875,3.1171875,2.609375,0,1,1,0.0,4.0,-12.0,24
77,84,No,No,No,-9.1953125,-6.18359375,-3.01171875,-7.82421875,-6.06640625,-1.7578125,1.25390625,0,1,1,0.0,4.0,-12.0,24
88,34,Yes,Yes,Yes,-6.078125,-8.7265625,2.6484375,-6.0234375,-10.078125,4.0546875,1.40625,0,1,1,0.0,4.0,-12.0,24
3,23,No,No,Yes,-8.0390625,-6.0546875,-1.984375,-6.0390625,-7.15625,1.1171875,3.1015625,1,1,0,0.0,4.0,-12.0,24
34,89,No,No,No,-9.5859375,-7.08203125,-2.50390625,-7.83203125,-6.87890625,-0.953125,1.55078125,0,1,1,0.0,4.0,-12.0,24
97,39,Yes,Yes,Yes,-6.171875,-9.578125,3.40625,-6.1796875,-10.703125,4.5234375,1.1171875,0,1,1,0.0,4.0,-12.0,24
